,id,tweet,label
2147,2504, hselive everyone also supplement vitamin extensive clinical evidence sufficient vitamin reduces severity covid virus chronic vit deficiency ireland especially winter appalling negligence advise vit supplementation,fake
2148,2562, renowned scientist whistleblower reveals corona virus created chinese government bio engineered weapon brave may lord protect outside tucker carlson mainstream medium refuse report via youtube,fake
2149,5298, ✅india recovery rate improves august 2020 📍steady improvement india covid recovery rate since initiation march 2020 icmrdelhi via mohfw india,real
2150,1823, newsthump guide place visit national lockdown,fake
2151,1745, missing anti vaxxers,fake
2152,5560, presidential election canceled due coronavirus,fake
2153,2774, chinese government burning people infected coronavirus,fake
2154,3531, see 35k new covid case national total million,fake
2155,541, human resource department institute epic covering measure response pandemic,fake
2156,4212, docters nersus died yesterday italy whith others 739 died pray italy bros,fake
2157,389, ddindialive testing status icmr icmrdelhi test total 144910 sample 130792 individual 9th april 202…,real
2158,3888, thursday mark six month since declared public health emergency international concern drtedros,real
2159,6137, president trump proposes constructing bigly retractable dome usa,fake
2160,3218, chinese pet owner killing cat dog throwing window fear pet spreading coronavirus come memo issued authority pet owner get rid animal,fake
2161,887, hospital allow parent visit child covid hospital,fake
2162,1712, covid kit home linked tata health,fake
2163,857, covid could mean lock six year,fake
2164,5137, continuous rise test per million per day secretary mohfw india icmrdelhi drharshvardhan profbhargava,real
2165,3907, covid lowered death rate chicago,fake
2166,1837, 925383 test conducted last hour test per million seen sharp rise 26685 detail mohfw india drharshvardhan icmrdelhi pib india ddnewslive airnewsalerts,real
2167,671, univcordoba clinical trial started dosing covid patient cargo cult ship sailed rather ran aground hence clever investigator quickly switched new magic drug,fake
2168,4502, zombie preparedness defense cdc covid response,fake
2169,5130, coronavirus cured sniffing clove camphor drinking water virus stomach acid stomach kill virus,fake
2170,1275, say may end 2021 back degree normality,real
2171,1761, low infection growth rate person infecting one person total number case shrinking positive test rate low suggesting widespread testing icu use low suggesting capacity handle new covid infection,real
2172,1183, andrés fabián hurtado mayor ibagué say city lost four million job due coronavirus,fake
2173,4290, david essex suggests human race overcome coronavirus pandemic building brave new world underground,fake
2174,204, table compare death covid cause show new coronavirus harmless,fake
2175,1916, 📍steps take case occur office ➡️in general staff showing flu like illness attend office seek medical advice people show symptom within office space ↗️isolate ill person employee,real
2176,4143, laboratory professional new guidance available using pooled sample diagnostic screening surveillance testing guidance includes information reporting limitation testing system see full guidance,real
2177,878, 📍total case india august 2020 ▶️76 cured discharged migrated 2583948 ▶️21 active case 742023 ▶️1 death 61529 total covid confirmed case cured discharged migrated active case death via mohfw india,real
2178,511, local man appoints world foremost expert coronavirus,fake
2179,5909, video muslim man spitting police spread coronavirus taken custody,fake
2180,252, always appreciate question quality data see number look right please file issue investigate,real
2181,1190, florida break record reported case also shattered mark case per million population new york peak hit 595 today florida reported 712 case per million arkansas also entered 500 tier seen,real
2182,281, pib india recovered case time number active case 1977779 people recovered far 673166 activ…,real
2183,1301, rest new zealand rest new zealand alert level noon wednesday august still able work school physical distancing wear mask public,real
2184,674, nigerian burning chinese store,fake
2185,3043, mrdelvan g0leary lastwordwilliam thank seen article beginning track hospitalization icu admission etc got work figuring best sourcing state report,real
