,id,tweet,label
6261,259, the weekend lag effect pronounced death reporting for example last week reported death monday then 111 tues reported death mon then 117 tues today reported death all these data are the output complicated human process,real
6262,3324, prime minister boris johnson say the doe not currently have the testing capacity available meet the demand people wanting test but add the daily testing capacity will 500000 the end october follow live,real
6263,5649, guess what child are not risk unless they have underlying medical issue,fake
6264,1263, everyone expected make the best effort contain this disease drmikeryan,real
6265,2870, disruption child and maternal health service such health checkup vaccination amp prenatal and postnatal care threaten undo decade hard won progress,real
6266,62, the government come under pressure over lack availability test read more here,real
6267,457, after reviewing the current research available the drug the fda determined that the drug not meet the statutory criterion for emergency use authorization they are unlikely effective treating covid,real
6268,2127, our daily update published 762k test recorded today the 65k new case 57k people currently reported hospitalized with covid more that shortly state reported 872 covid death today,real
6269,1159, response from the government the nurse staff civil hospital regard there safety and security due this all people telangana suffering from they have seasonal cold and cough fever they are worried about for hospital due covid telangana government should think about the situation and solve the problem soon possible,fake
6270,964, also cover the latest vaccine developed china including sinovac coronavac cansino ad5 ncov the unnamed inactive vaccine from wuhan and sinopharm bbibp corv russia gam covid vac sputnik also covered,fake
